Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Total_Services,Revenue_Per_Month,Charge_To_Revenue_Ratio,Refund_Rate,Has_Refund,Has_Extra_Charges,High_Value_Customer,Service_Adoption_Rate,Churn_Prediction,Churn_Probability,Risk_Level,Predicted_Status,Top_Risk_Factors
11290-JAM,Female,70,Yes,Jammu & Kashmir,0,36,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,396.1,0.0,0,126.44,522.54,Churned,Competitor,Competitor made better offer,5,14.122702702702702,0.18231653741834436,0.0,0,0,0,0.5,1,0.97978914,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
73468-JHA,Female,21,Yes,Jharkhand,4,12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,72.2,305.55,0.0,0,119.92,425.47,Churned,Dissatisfaction,Service dissatisfaction,4,32.72846153846154,0.16929678523694516,0.0,0,0,0,0.4,1,0.97316825,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
83934-PUN,Male,61,Yes,Punjab,13,33,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,Churned,Attitude,Attitude of support person,8,164.16323529411764,0.018925043215018228,0.0,0,0,1,0.8,1,0.50045955,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
58181-HAR,Female,77,No,Haryana,15,19,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,0.0,0,405.26,2888.76,Churned,Dissatisfaction,Product dissatisfaction,7,144.43800000000002,0.03681966668512264,0.0,0,0,0,0.7,1,0.9573727,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
61504-PUN,Male,40,No,Punjab,7,11,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,3684.95,0.0,0,1573.2,5258.15,Stayed,Others,Others,8,438.1791666666666,0.019870131104836333,0.0,0,0,1,0.8,1,0.5858745,High,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
63463-UTT,Female,64,No,Uttar Pradesh,9,18,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,604.7,0.0,0,282.24,886.94,Churned,Attitude,Attitude of support person,4,46.68105263157895,0.08970200689235759,0.0,0,0,0,0.4,1,0.9390967,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
87241-TAM,Female,42,No,Tamil Nadu,4,10,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.15,2730.85,0.0,0,338.91,3069.76,Stayed,Others,Others,3,279.0690909090909,0.023821464393179538,0.0,0,0,0,0.3,1,0.5724927,High,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
54633-UTT,Male,53,Yes,Uttar Pradesh,5,20,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,93.85,0.0,0,16.15,110.0,Churned,Competitor,Competitor offered more data,6,5.238095238095238,0.8454954954954954,0.0,0,0,0,0.6,1,0.99883026,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
41500-KAR,Male,31,No,Karnataka,1,31,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,51.6,0.0,0,54.94,106.54,Joined,Others,Others,1,3.329375,0.18458248093732565,0.0,0,0,0,0.1,1,0.9508292,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
96389-JAM,Female,56,Yes,Jammu & Kashmir,15,1,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.4,1747.85,0.0,0,425.52,2173.37,Churned,Attitude,Attitude of support person,3,1086.685,0.03467671095535719,0.0,0,0,0,0.3,1,0.8545862,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
22792-AND,Female,53,No,Andhra Pradesh,8,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.1,701.3,0.0,0,51.59,752.89,Stayed,Others,Others,6,21.511142857142858,0.12481927071588693,0.0,0,0,0,0.6,1,0.63747793,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
86218-HAR,Female,71,Yes,Haryana,7,23,,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,0.0,0,1432.2,6697.3,Churned,Attitude,Attitude of support person,7,279.0541666666667,0.012025439290566263,0.0,0,0,1,0.7,1,0.77990335,Critical,Will Churn,"No Premium Support, High Monthly Charge"
24881-HAR,Female,47,Yes,Haryana,7,33,,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.85,1105.4,0.0,0,303.27,1408.67,Churned,Competitor,Competitor offered more data,7,41.4314705882353,0.06941340881199146,0.0,0,0,0,0.7,1,0.9879957,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
96254-UTT,Male,46,Yes,Uttar Pradesh,12,14,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.7,4154.8,0.0,0,725.88,4880.68,Churned,Price,Extra data charges,7,325.3786666666667,0.019194211828714704,0.0,0,0,1,0.7,1,0.6718851,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
27461-MAD,Male,22,Yes,Madhya Pradesh,7,6,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,44.55,0.0,0,23.04,67.59,Joined,Others,Others,2,9.655714285714286,0.6495115906108762,0.0,0,0,0,0.2,1,0.99814475,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
97952-ODI,Female,61,Yes,Odisha,9,19,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,2625.55,0.0,0,847.84,3473.39,Churned,Attitude,Attitude of service provider,6,173.6695,0.025889436706875164,0.0,0,0,0,0.6,1,0.8871389,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
71205-AND,Female,48,No,Andhra Pradesh,7,32,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.25,593.75,0.0,120,558.96,1272.71,Churned,Price,Extra data charges,2,38.5669696969697,0.039451680523824105,0.0,0,1,0,0.2,1,0.8093442,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption"
13703-TEL,Male,36,Yes,Telangana,5,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,438.0,0.0,0,127.38,565.38,Churned,Dissatisfaction,Product dissatisfaction,3,26.922857142857143,0.13330272961615877,0.0,0,0,0,0.3,1,0.8315953,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
47429-UTT,Female,57,Yes,Uttar Pradesh,13,3,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.35,7804.15,0.0,0,1518.22,9322.37,Churned,Competitor,Competitor had better devices,10,2330.5925,0.012693907889529213,0.0,0,0,1,1.0,1,0.8860057,Critical,Will Churn,"Short Tenure (<6 months), High Monthly Charge"
77311-MAD,Male,47,Yes,Madhya Pradesh,9,19,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,20.25,0.0,0,40.46,60.71,Joined,Others,Others,1,3.0355,0.32814778804083616,0.0,0,0,0,0.1,1,0.9990495,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
19280-TEL,Female,55,No,Telangana,7,32,Deal 4,No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,43.75,903.6,0.0,0,0.0,903.6,Churned,Dissatisfaction,Network reliability,5,27.381818181818183,0.048363917753703294,0.0,0,0,0,0.5,1,0.7646552,Critical,Will Churn,No Premium Support
73015-KER,Male,28,No,Kerala,3,27,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.35,434.5,17.33,0,75.05,492.22,Stayed,Others,Others,6,17.579285714285714,0.1831839746968898,0.039793340987370834,1,0,0,0.6,1,0.6583925,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
46162-AND,Female,76,Yes,Andhra Pradesh,4,11,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0,75.1,868.65,Churned,Competitor,Competitor had better devices,3,72.3875,0.0911286149600414,0.0,0,0,0,0.3,1,0.9880392,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
39512-TEL,Female,39,Yes,Telangana,10,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.3,196.95,0.0,0,159.6,356.55,Churned,Other,Don't know,2,27.426923076923078,0.12669556705355894,0.0,0,0,0,0.2,1,0.50561583,High,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
28901-TEL,Female,63,Yes,Telangana,10,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0,513.76,2047.76,Churned,Dissatisfaction,Poor expertise of phone support,5,58.50742857142857,0.04705285148089576,0.029831879661231197,1,0,0,0.5,1,0.96842337,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
88272-PUN,Female,50,Yes,Punjab,2,17,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.7,941.0,0.0,0,285.6,1226.6,Churned,Competitor,Competitor offered more data,5,68.14444444444445,0.05270446399478658,0.0,0,0,0,0.5,1,0.6327206,High,Will Churn,"Month-to-Month Contract, No Premium Support"
37529-MAH,Female,72,No,Maharashtra,6,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,237.75,0.0,0,145.02,382.77,Churned,Competitor,Competitor had better devices,3,76.554,0.20064100893764494,0.0,0,0,0,0.3,1,0.99089384,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
39400-UTT,Female,32,No,Uttar Pradesh,10,5,,No,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,25.2,25.2,0.0,0,0.0,25.2,Churned,Other,Don't know,2,4.2,0.9618320610687023,0.0,0,0,0,0.2,1,0.9985612,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
29093-ASS,Male,57,Yes,Assam,6,6,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.45,20.45,0.0,0,11.61,32.06,Joined,Others,Others,1,4.58,0.6185722928009679,0.0,0,0,0,0.1,1,0.9984794,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
69142-UTT,Male,61,Yes,Uttar Pradesh,11,27,,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0,0.0,47.5,Churned,Competitor,Competitor offered more data,1,1.6964285714285714,0.5041237113402062,0.0,0,0,0,0.1,1,0.99698824,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
48059-AND,Male,50,Yes,Andhra Pradesh,15,15,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,356.65,0.0,0,127.68,484.33,Stayed,Others,Others,6,30.270625,0.18626501555642555,0.0,0,0,0,0.6,1,0.8658314,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
83817-UTT,Male,48,No,Uttar Pradesh,8,18,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,21.05,21.05,0.0,0,10.14,31.19,Joined,Others,Others,1,1.641578947368421,0.6539297918608264,0.0,0,0,0,0.1,1,0.9985933,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
39322-UTT,Female,44,No,Uttar Pradesh,12,33,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,103.75,3361.05,0.0,100,516.78,3977.83,Churned,Attitude,Attitude of service provider,7,116.995,0.026075504608138574,0.0,0,1,0,0.7,1,0.72916263,Critical,Will Churn,High Monthly Charge
32391-HAR,Female,75,No,Haryana,13,36,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0.0,0,993.99,5907.29,Churned,Price,Long distance charges,6,159.65648648648647,0.01655301280065806,0.0,0,0,1,0.6,1,0.8911044,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
66343-TEL,Female,42,No,Telangana,8,30,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0,23.7,74.15,Churned,Dissatisfaction,Network reliability,3,2.391935483870968,0.6713240186294078,0.0,0,0,0,0.3,1,0.9995504,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
38452-MAH,Female,34,No,Maharashtra,6,14,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,47.95,47.95,0.0,0,46.23,94.18,Joined,Others,Others,3,6.278666666666667,0.5037823072073965,0.0,0,0,0,0.3,1,0.9993137,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
91510-ASS,Female,67,No,Assam,9,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,Churned,Competitor,Competitor made better offer,5,499.1,0.023336171065150985,0.0060982264665757156,1,0,0,0.5,1,0.922636,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
64546-HAR,Male,58,Yes,Haryana,2,22,Deal 4,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,55.0,1046.5,0.0,30,81.7,1158.2,Churned,Competitor,Competitor offered more data,3,50.356521739130436,0.047446514837819184,0.0,0,1,0,0.3,1,0.73171884,Critical,Will Churn,Month-to-Month Contract
44718-JAM,Male,52,Yes,Jammu & Kashmir,15,18,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.2,20.2,0.0,0,13.27,33.47,Churned,Price,Long distance charges,1,1.761578947368421,0.5860168262257035,0.0,0,0,0,0.1,1,0.9963432,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
76233-BIH,Female,78,Yes,Bihar,6,9,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,70.6,70.6,0.0,30,32.61,133.21,Joined,Others,Others,1,13.321000000000002,0.5260412785932493,0.0,0,1,0,0.1,1,0.58620274,High,Will Churn,"Low Tenure (<1 year), Low Service Adoption, No Premium Support"
34591-RAJ,Female,53,No,Rajasthan,2,15,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.15,2494.65,0.0,40,930.96,3465.61,Stayed,Others,Others,7,216.600625,0.030043760330697715,0.0,0,1,0,0.7,1,0.77068806,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
74352-TAM,Female,53,No,Tamil Nadu,6,24,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,525.0,0.0,10,210.42,745.42,Stayed,Others,Others,2,29.816799999999997,0.10068058197797489,0.0,0,1,0,0.2,1,0.50580925,High,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
97474-WES,Female,75,No,West Bengal,6,33,,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,107.55,4533.9,0.0,140,595.12,5269.02,Churned,Dissatisfaction,Service dissatisfaction,6,154.97117647058826,0.020407892190162463,0.0,0,1,1,0.6,1,0.8042805,Critical,Will Churn,High Monthly Charge
66552-TAM,Female,49,No,Tamil Nadu,10,21,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.65,19.65,0.0,0,6.08,25.73,Churned,Competitor,Competitor made better offer,1,1.1695454545454547,0.7351290684624018,0.0,0,0,0,0.1,1,0.9990734,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
91344-GUJ,Female,59,Yes,Gujarat,0,11,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.3,1180.95,0.0,10,410.2,1601.15,Churned,Attitude,Attitude of service provider,4,133.42916666666667,0.05386511874668414,0.0,0,1,0,0.4,1,0.8703182,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
58100-CHH,Male,74,No,Chhattisgarh,10,12,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0,168.8,1083.1,Churned,Competitor,Competitor made better offer,5,83.3153846153846,0.08283368692925007,0.0,0,0,0,0.5,1,0.9915808,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
89920-KER,Male,22,Yes,Kerala,0,9,Deal 5,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,90.35,0.0,0,0.0,90.35,Churned,Dissatisfaction,Limited range of services,5,9.035,0.5391351943076081,0.0,0,0,0,0.5,1,0.998558,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
41196-MAH,Female,29,Yes,Maharashtra,11,10,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.0,45.0,0.0,10,40.63,95.63,Joined,Others,Others,1,8.693636363636363,0.4656938838869916,0.0,0,1,0,0.1,1,0.9992053,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
62467-GUJ,Female,44,Yes,Gujarat,8,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,660.9,34.29,0,338.52,965.13,Churned,Competitor,Competitor made better offer,6,193.026,0.09869272251146326,0.05180540867200484,1,0,0,0.6,1,0.89047956,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
28787-ASS,Male,78,No,Assam,0,26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,306.6,0.0,20,42.44,369.04,Churned,Competitor,Competitor made better offer,2,13.668148148148148,0.20105934493568264,0.0,0,1,0,0.2,1,0.9836345,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
72092-PUN,Female,54,Yes,Punjab,7,8,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.65,151.3,0.0,0,67.68,218.98,Churned,Dissatisfaction,Lack of self-service on Website,3,24.33111111111111,0.23024820438221658,0.0,0,0,0,0.3,1,0.9768093,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
83023-KAR,Male,31,Yes,Karnataka,15,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,14.02,88.37,Churned,Competitor,Competitor had better devices,3,4.208095238095238,0.8319346536869194,0.0,0,0,0,0.3,1,0.99727505,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
92852-DEL,Male,67,No,Delhi,14,33,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.0,4388.4,0.0,150,1343.75,5882.15,Churned,Dissatisfaction,Product dissatisfaction,5,173.00441176470588,0.017167673780202782,0.0,0,1,1,0.5,1,0.88083637,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
96510-TEL,Female,76,No,Telangana,7,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.11,Churned,Competitor,Competitor had better devices,2,17.351666666666667,0.6621634478165731,0.0,0,0,0,0.2,1,0.9987808,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
15584-KAR,Male,55,No,Karnataka,15,24,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65,0.0,0,17.54,89.19,Churned,Competitor,Competitor had better devices,2,3.5676,0.7944339727242489,0.0,0,0,0,0.2,1,0.9984041,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
31678-GUJ,Female,57,No,Gujarat,7,3,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,764.95,0.0,0,232.0,996.95,Churned,Price,Long distance charges,5,249.2375,0.08507440252517662,0.0,0,0,0,0.5,1,0.95540196,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
23059-WES,Male,48,Yes,West Bengal,5,6,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,77.95,3384.0,0.0,0,1428.84,4812.84,Churned,Competitor,Competitor made better offer,3,687.5485714285714,0.016192893822810896,0.0,0,0,1,0.3,1,0.83809364,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
23691-WES,Male,59,Yes,West Bengal,11,24,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,2448.75,0.0,0,131.75,2580.5,Churned,Competitor,Competitor offered more data,6,103.22,0.03714894441216347,0.0,0,0,0,0.6,1,0.61666846,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
19898-HAR,Male,31,Yes,Haryana,3,30,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,19.45,0.0,0,29.15,48.6,Joined,Others,Others,1,1.567741935483871,0.3921370967741935,0.0,0,0,0,0.1,1,0.9992378,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
13685-PUN,Male,25,Yes,Punjab,5,21,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.05,3480.0,0.0,20,785.06,4285.06,Churned,Dissatisfaction,Poor expertise of online support,6,194.77545454545455,0.02334311698856292,0.0,0,1,0,0.6,1,0.87387687,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
51432-BIH,Male,83,Yes,Bihar,4,29,,Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,Churned,Competitor,Competitor had better devices,4,65.43900000000001,0.030572710101467792,0.0,0,0,0,0.4,1,0.9138979,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
12505-GUJ,Male,29,No,Gujarat,0,7,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.65,167.3,0.0,0,33.52,200.82,Churned,Dissatisfaction,Limited range of services,6,25.1025,0.4739371717371916,0.0,0,0,0,0.6,1,0.99441564,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
45007-MAH,Female,80,No,Maharashtra,8,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,449.75,0.0,0,22.95,472.7,Churned,Dissatisfaction,Network reliability,4,14.771875,0.19294912391809163,0.0,0,0,0,0.4,1,0.987631,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
28896-KAR,Male,49,Yes,Karnataka,1,35,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,83.55,477.55,0.0,0,161.46,639.01,Churned,Dissatisfaction,Product dissatisfaction,5,17.75027777777778,0.13054483523694943,0.0,0,0,0,0.5,1,0.9204817,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
41760-KER,Male,42,No,Kerala,2,11,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,2317.1,0.0,0,227.26,2544.36,Churned,Price,Extra data charges,7,212.03,0.03981755036615645,0.0,0,0,0,0.7,1,0.81158036,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
31816-RAJ,Female,58,Yes,Rajasthan,2,35,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,189.2,0.0,0,84.32,273.52,Churned,Other,Don't know,3,7.597777777777777,0.2757540434212444,0.0,0,0,0,0.3,1,0.99454415,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
